analiz,sinav,deger,referans,git_hash
vb_kapali_600,vaka-dışı,78.43524094673108,140.18734192332596,afd98c0867c02e9590c5a28c05d941a0f7be32de
vb_kapali_600,koşul-dışı,88.10480874058624,166.57465045851944,afd98c0867c02e9590c5a28c05d941a0f7be32de
vb_kapali_600,malzeme-dışı,109.18230927953336,216.85166330684785,afd98c0867c02e9590c5a28c05d941a0f7be32de
malzeme_tahmini,takım bazında,0.8896551724137931,0.6758620689655173,afd98c0867c02e9590c5a28c05d941a0f7be32de
malzeme_tahmini,koşul bazında,0.7172413793103448,0.6758620689655173,afd98c0867c02e9590c5a28c05d941a0f7be32de
